,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
216818,2962570_5064,05:20:00,05:20:00,16,3 Southpark Meadows SB,0,3,1,1,30.354217,-97.732117,Northcross Station (SB),False
352213,2963741_7044,05:20:00,05:20:00,12,311 ACC RIVERSIDE EB,1,311,1,1,30.216159,-97.799017,2035 Stassney /Mencheca (Ns),False
365132,2964171_7404,05:20:00,05:20:00,7,315 S. Congress Transit Center EB,0,315,1,1,30.233365,-97.82142,US 290/Mopac (Walmart),False
366252,2964125_7470,05:20:00,05:20:00,5,315 Oak Hill WB,1,315,1,1,30.231527,-97.791606,Westgate Transit Center - E,False
489463,2966590_11169,05:20:00,05:20:00,16,383 Lakeline Station NB,0,383,1,1,30.394273,-97.748666,9828 Great Hills/Research,False
503339,2966980_11553,05:20:00,05:20:00,1,392 Kramer Station WB,1,392,1,1,30.418296,-97.668868,Tech Ridge Bay G,False
634202,2972217_19334,05:20:00,05:20:00,45,7 William Cannon SB,0,7,1,1,30.219261,-97.743912,Woodward/Parker SW Corner,False
676124,2973210_20605,05:20:00,05:20:00,16,801 Southpark Meadows SB,1,801,1,1,30.286231,-97.741771,UT West Mall Station (SB),True
693720,2973578_21196,05:20:00,05:20:00,9,803 Domain NB,0,803,1,1,30.266218,-97.746056,Republic Square Station (NB),True
116297,2961013_2500,05:20:01,05:20:01,19,20 Springdale NB,0,20,1,1,30.253005,-97.742945,504 Riverside/Newning,False
377846,2964508_7809,05:20:01,05:20:01,22,322 Hancock Center NB,1,322,1,1,30.28781,-97.716078,Cherrywood/Edgewood,False
411697,2965412_9025,05:20:02,05:20:02,20,333 Thaxton EB,1,333,1,1,30.210944,-97.82455,3207 William Cannon/Stagecoach,False
22283,2959568_0299,05:20:03,05:20:03,14,1 William Cannon SB,0,1,1,1,30.370933,-97.692733,Masterson Station (SB),False
417610,2965347_9161,05:20:08,05:20:08,20,333 Oak Hill WB,0,333,1,1,30.197385,-97.788022,William Cannon/1st,False
472041,2966220_10589,05:20:09,05:20:09,11,345 Hancock Center EB,1,345,1,1,30.304397,-97.718869,915 45th/Red River,False
347364,2963413_6842,05:20:10,05:20:10,3,310 ACC Riverside EB,0,310,1,1,30.215852,-97.752945,Ben White & SB I-35,False
372950,2964305_7672,05:20:10,05:20:10,11,318 Westgate Transit Center WB,1,318,1,1,30.174173,-97.804467,Slaughter/Simonetti,False
45088,2959874_0596,05:20:14,05:20:14,31,10 Norwood Transit Center NB,1,10,1,1,30.250218,-97.754785,1500 S 1st/Elizabeth,False
506254,2975924_11670,05:20:18,05:20:18,17,4 Shady EB,1,4,1,1,30.260851,-97.713904,2425 7th/Pedernales,False
358542,2963675_7206,05:20:19,05:20:19,23,311 Westgate Transit Center WB,0,311,1,1,30.208997,-97.782366,720 Stassney/1st,False
541916,2968288_13272,05:20:19,05:20:19,23,5 Tannehill EB,0,5,1,1,30.308074,-97.74137,Rosedale Station (SB),False
428288,2965618_9550,05:20:20,05:20:20,14,335 Exposition WB,0,335,1,1,30.304699,-97.741778,West 38th Station (NB),False
262311,2962835_5592,05:20:22,05:20:22,29,30 Westgate Transit Center SB,1,30,1,1,30.324792,-97.750945,4748 Bull Creek/49th,False
103232,2960759_2059,05:20:26,05:20:26,17,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.269914,-97.741869,104 8th/Congress,False
58713,2959807_0785,05:20:27,05:20:27,48,10 Southpark Meadows SB,0,10,1,1,30.22738,-97.769059,3818 S 1st/Ben White,False
634203,2972217_19334,05:20:32,05:20:32,46,7 William Cannon SB,0,7,1,1,30.217147,-97.744042,Woodward/Ben White NW Corner,False
366253,2964125_7470,05:20:34,05:20:34,6,315 Oak Hill WB,1,315,1,1,30.230638,-97.788524,2020 Ben White/Menchaca,False
474701,2966388_10793,05:20:34,05:20:34,19,350 North Lamar Transit Center NB,0,350,1,1,30.282339,-97.703722,1835 Airport/Martin Luther King,False
621042,2972286_19124,05:20:34,05:20:34,48,7 Airport/Highland NB,1,7,1,1,30.29591,-97.73149,Duval/Harris,False
411698,2965412_9025,05:20:35,05:20:35,21,333 Thaxton EB,1,333,1,1,30.209995,-97.822172,3101 William Cannon/Ranch,False
489464,2966590_11169,05:20:36,05:20:36,17,383 Lakeline Station NB,0,383,1,1,30.395978,-97.749877,10201 Jollyville/Great Hills,False
372951,2964305_7672,05:20:40,05:20:40,12,318 Westgate Transit Center WB,1,318,1,1,30.174142,-97.806358,818 Slaughter/Palace,False
352214,2963741_7044,05:20:44,05:20:44,13,311 ACC RIVERSIDE EB,1,311,1,1,30.214594,-97.79633,1821 Stassney/Menchaca (FS),False
262312,2962835_5592,05:20:48,05:20:48,30,30 Westgate Transit Center SB,1,30,1,1,30.323211,-97.75192,4700 Bull Creek/Perry,False
721293,2973948_22239,05:20:48,05:20:48,13,837 Downtown SB,0,837,1,1,30.290214,-97.699019,Mueller Tower Station SB (Berkman/Tom Miller),True
506255,2975924_11670,05:20:49,05:20:49,18,4 Shady EB,1,4,1,1,30.260533,-97.711831,2621 7th/Calles,False
649937,2972780_19673,05:20:49,05:20:49,9,800 Slaughter SB,1,800,1,1,30.2422,-97.717511,Roy G Guerrero SB (Pleasant Valley/Lakeshore),True
548105,2968325_13375,05:20:50,05:20:50,32,5 Northcross WB,1,5,1,1,30.288405,-97.752709,2327 Lamar/24th,False
495538,2966636_11309,05:20:52,05:20:52,3,383 North Lamar Transit Center SB,1,383,1,1,30.478246,-97.805568,9999 Lakeline/N 183 Hwy SB,False
400038,2965141_8723,05:20:56,05:20:56,15,325 Tech Ridge Park & Ride NB,1,325,1,1,30.36657,-97.70404,1130 Rundberg/Quail Wood,False
417611,2965347_9161,05:20:56,05:20:56,21,333 Oak Hill WB,0,333,1,1,30.198565,-97.790913,William Cannon/Cooper,False
601038,2972288_18799,05:20:56,05:20:56,12,7 Crestview Station NB,1,7,1,1,30.200146,-97.749038,2303 Teri/Spruce,False
58714,2959807_0785,05:20:57,05:20:57,49,10 Southpark Meadows SB,0,10,1,1,30.225333,-97.770328,4104 S 1st/Ben White,False
478641,2966423_10894,05:20:58,05:20:58,20,350 ACC Riverside SB,1,350,1,1,30.279033,-97.701939,1400 Airport/14th Half,False
116298,2961013_2500,05:21:00,05:21:00,20,20 Springdale NB,0,20,1,1,30.255868,-97.74546,150 Riverside/Congress,False
392044,2964673_8422,05:21:00,05:21:00,13,323 Northcross WB,0,323,1,1,30.357183,-97.733456,2535 Anderson/Northcross,False
428289,2965618_9550,05:21:00,05:21:00,15,335 Exposition WB,0,335,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
187765,2962412_4697,05:21:13,05:21:13,8,271 Grove WB,0,271,1,1,30.1988,-97.642815,3518 Bill Price/FM 973,False
81484,2960566_1367,05:21:17,05:21:17,24,18 Exposition WB,1,18,1,1,30.283102,-97.758934,Enfield/Pease,False
347365,2963413_6842,05:21:17,05:21:17,4,310 ACC Riverside EB,0,310,1,1,30.215568,-97.748582,Ben White/Governors Row,False
352215,2963741_7044,05:21:17,05:21:17,14,311 ACC RIVERSIDE EB,1,311,1,1,30.213644,-97.794264,1701 Stassney/Rose Hill,False
541917,2968288_13272,05:21:18,05:21:18,24,5 Tannehill EB,0,5,1,1,30.304705,-97.743531,3706 Lamar/38th,False
366254,2964125_7470,05:21:19,05:21:19,7,315 Oak Hill WB,1,315,1,1,30.231055,-97.792199,Pack Saddle Pass/Ben White,False
372952,2964305_7672,05:21:20,05:21:20,13,318 Westgate Transit Center WB,1,318,1,1,30.174099,-97.809607,Slaughter/United Kingdom,False
245799,2962803_5379,05:21:21,05:21:21,6,30 NORTHCROSS NB,0,30,1,1,30.266527,-97.806082,1701 Walsh Tarlton/Thousand Oaks,False
